,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
176,1633611138466,-0.22851562,-0.70977783,0.76678467,0.484375,-0.671875,0.484375,Respeck,Sitting bent backward,5,s1714206,
177,1633611138496,-0.23754883,-0.7151489,0.7665405,1.015625,-1.03125,0.640625,Respeck,Sitting bent backward,5,s1714206,
178,1633611138575,-0.23217773,-0.71710205,0.75531006,1.171875,-0.890625,0.65625,Respeck,Sitting bent backward,5,s1714206,
179,1633611138579,-0.23486328,-0.7312622,0.743103,2.484375,-1.53125,0.984375,Respeck,Sitting bent backward,5,s1714206,
180,1633611138648,-0.23925781,-0.7263794,0.7543335,3.34375,-1.9375,0.90625,Respeck,Sitting bent backward,5,s1714206,
181,1633611138661,-0.23388672,-0.72906494,0.7694702,1.78125,-0.109375,0.6875,Respeck,Sitting bent backward,5,s1714206,
182,1633611138693,-0.24365234,-0.73931885,0.7470093,-0.015625,-0.078125,0.34375,Respeck,Sitting bent backward,5,s1714206,
183,1633611138766,-0.23901367,-0.72003174,0.76556396,0.25,-0.421875,0.234375,Respeck,Sitting bent backward,5,s1714206,
184,1633611138770,-0.23779297,-0.72979736,0.7597046,-0.109375,-0.171875,0.5625,Respeck,Sitting bent backward,5,s1714206,
185,1633611138845,-0.23925781,-0.7192993,0.76312256,0.46875,0.203125,0.796875,Respeck,Sitting bent backward,5,s1714206,
186,1633611138860,-0.23388672,-0.7295532,0.7694702,1.265625,0.484375,0.703125,Respeck,Sitting bent backward,5,s1714206,
187,1633611138887,-0.24243164,-0.7295532,0.7616577,-0.671875,0.609375,0.921875,Respeck,Sitting bent backward,5,s1714206,
188,1633611138965,-0.23486328,-0.72369385,0.7706909,-0.09375,1.484375,0.53125,Respeck,Sitting bent backward,5,s1714206,
189,1633611138967,-0.23339844,-0.7241821,0.75897217,0.90625,0.40625,0.703125,Respeck,Sitting bent backward,5,s1714206,
190,1633611139036,-0.23120117,-0.7300415,0.7584839,0.796875,0.109375,0.5625,Respeck,Sitting bent backward,5,s1714206,
191,1633611139055,-0.23901367,-0.73223877,0.7645874,0.96875,-0.203125,0.5625,Respeck,Sitting bent backward,5,s1714206,
192,1633611139081,-0.2368164,-0.73687744,0.75994873,1.203125,-0.125,0.734375,Respeck,Sitting bent backward,5,s1714206,
193,1633611139158,-0.23852539,-0.72979736,0.75653076,0.890625,-0.171875,0.609375,Respeck,Sitting bent backward,5,s1714206,
194,1633611139160,-0.2368164,-0.7288208,0.7770386,2.015625,-0.3125,0.4375,Respeck,Sitting bent backward,5,s1714206,
195,1633611139233,-0.23242188,-0.7295532,0.7543335,0.84375,-1.09375,0.625,Respeck,Sitting bent backward,5,s1714206,
196,1633611139247,-0.22387695,-0.73760986,0.77337646,1.546875,0.46875,0.15625,Respeck,Sitting bent backward,5,s1714206,
197,1633611139278,-0.24194336,-0.7427368,0.7262573,-0.828125,0.578125,0.90625,Respeck,Sitting bent backward,5,s1714206,
198,1633611139354,-0.23876953,-0.7251587,0.7572632,0.21875,-0.125,-0.109375,Respeck,Sitting bent backward,5,s1714206,
199,1633611139366,-0.22631836,-0.7373657,0.7645874,0.921875,-0.296875,0.265625,Respeck,Sitting bent backward,5,s1714206,
200,1633611139397,-0.23291016,-0.73101807,0.7584839,0.734375,0.421875,0.609375,Respeck,Sitting bent backward,5,s1714206,
201,1633611139473,-0.23071289,-0.73443604,0.7526245,0.421875,0.3125,0.84375,Respeck,Sitting bent backward,5,s1714206,
202,1633611139477,-0.23925781,-0.74346924,0.75897217,-0.34375,0.71875,0.453125,Respeck,Sitting bent backward,5,s1714206,
203,1633611139548,-0.23168945,-0.73272705,0.75579834,-0.03125,0.609375,0.453125,Respeck,Sitting bent backward,5,s1714206,
204,1633611139622,-0.22827148,-0.73516846,0.7572632,0.25,-0.234375,0.515625,Respeck,Sitting bent backward,5,s1714206,
205,1633611139625,-0.23046875,-0.73443604,0.7653198,0.609375,-0.234375,0.5,Respeck,Sitting bent backward,5,s1714206,
206,1633611139640,-0.23071289,-0.73272705,0.7416382,1.0,-0.234375,0.5625,Respeck,Sitting bent backward,5,s1714206,
207,1633611139668,-0.23217773,-0.73516846,0.75335693,0.71875,-0.296875,0.578125,Respeck,Sitting bent backward,5,s1714206,
