,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
523,523,1633613064939,-0.15893555,-2.0,0.5922241,8.265625,8.53125,-8.6875,Respeck,Descending stairs,13,s1714206,
524,524,1633613065006,-0.2512207,-2.0,0.38397217,5.71875,16.75,-4.390625,Respeck,Descending stairs,13,s1714206,
525,525,1633613065022,0.061279297,-1.6123657,0.49017334,-1.28125,-2.546875,7.78125,Respeck,Descending stairs,13,s1714206,
526,526,1633613065058,-0.234375,-1.0142212,0.21429443,9.71875,-3.34375,2.40625,Respeck,Descending stairs,13,s1714206,
527,527,1633613065128,-0.0390625,-0.7744751,0.1828003,0.234375,-4.390625,2.5625,Respeck,Descending stairs,13,s1714206,
528,528,1633613065142,-0.07373047,-0.4788208,0.1605835,-3.171875,3.0625,9.015625,Respeck,Descending stairs,13,s1714206,
529,529,1633613065171,-0.00024414062,-0.35601807,0.043884277,-7.796875,6.921875,9.59375,Respeck,Descending stairs,13,s1714206,
530,530,1633613065246,-0.014892578,-0.25201416,0.1473999,-7.328125,8.90625,6.328125,Respeck,Descending stairs,13,s1714206,
531,531,1633613065252,-0.018798828,-0.48199463,0.08782959,1.890625,9.25,0.921875,Respeck,Descending stairs,13,s1714206,
532,532,1633613065324,0.039794922,-0.5352173,0.17694092,1.421875,4.46875,1.859375,Respeck,Descending stairs,13,s1714206,
533,533,1633613065338,-0.072509766,-1.0134888,-0.06500244,0.921875,-7.453125,-2.578125,Respeck,Descending stairs,13,s1714206,
534,534,1633613065368,-0.013916016,-1.8445435,0.28460693,7.625,-22.921875,-11.09375,Respeck,Descending stairs,13,s1714206,
535,535,1633613065441,-0.46655273,-1.904602,0.23968506,20.703125,-17.953125,5.390625,Respeck,Descending stairs,13,s1714206,
536,536,1633613065445,-0.13476562,-1.9424438,0.36541748,15.421875,-18.96875,-2.265625,Respeck,Descending stairs,13,s1714206,
537,537,1633613065518,-0.32861328,-1.4902954,0.324646,11.09375,-13.46875,13.1875,Respeck,Descending stairs,13,s1714206,
538,538,1633613065530,-0.11669922,-1.0713501,0.2687378,5.671875,8.828125,12.25,Respeck,Descending stairs,13,s1714206,
539,539,1633613065561,-0.1538086,-0.39874268,0.06390381,12.578125,12.46875,11.75,Respeck,Descending stairs,13,s1714206,
540,540,1633613065639,-0.07348633,-0.45513916,-0.026672363,13.0,2.0625,-3.3125,Respeck,Descending stairs,13,s1714206,
541,541,1633613065645,0.064208984,-0.5877075,-0.105285645,11.796875,-12.75,-1.546875,Respeck,Descending stairs,13,s1714206,
542,542,1633613065713,-0.18481445,-0.6314087,0.058776855,0.0,-28.46875,0.359375,Respeck,Descending stairs,13,s1714206,
543,543,1633613065728,-0.44018555,-0.7473755,0.1449585,-11.703125,-25.09375,-10.140625,Respeck,Descending stairs,13,s1714206,
544,544,1633613065760,-0.4086914,-0.5874634,0.024353027,-28.65625,4.203125,-24.53125,Respeck,Descending stairs,13,s1714206,
545,545,1633613065833,0.02709961,-0.5835571,0.042663574,-30.796875,5.78125,-10.8125,Respeck,Descending stairs,13,s1714206,
546,546,1633613065841,0.1586914,-0.57598877,0.074645996,-12.453125,8.25,2.328125,Respeck,Descending stairs,13,s1714206,
547,547,1633613065909,-0.049804688,-1.2556763,0.03338623,5.75,17.25,-11.625,Respeck,Descending stairs,13,s1714206,
548,548,1633613065924,-0.022460938,-2.0,0.42303467,5.765625,8.40625,-5.609375,Respeck,Descending stairs,13,s1714206,
549,549,1633613065951,-0.0769043,-1.9104614,0.33148193,9.0625,22.046875,5.15625,Respeck,Descending stairs,13,s1714206,
550,550,1633613066029,0.013916016,-1.5420532,0.40057373,12.1875,3.421875,-7.203125,Respeck,Descending stairs,13,s1714206,
551,551,1633613066037,-0.111083984,-1.2634888,0.3168335,13.34375,-7.890625,1.90625,Respeck,Descending stairs,13,s1714206,
552,552,1633613066103,-0.015625,-0.71466064,0.1671753,2.640625,8.78125,4.4375,Respeck,Descending stairs,13,s1714206,
553,553,1633613066118,-0.013427734,-0.42071533,0.120788574,3.625,17.671875,6.90625,Respeck,Descending stairs,13,s1714206,
554,554,1633613066146,-0.010498047,-0.364563,0.057556152,5.0625,21.40625,-0.796875,Respeck,Descending stairs,13,s1714206,
555,555,1633613066224,0.14086914,-0.2695923,-0.077941895,-2.4375,9.75,-0.703125,Respeck,Descending stairs,13,s1714206,
556,556,1633613066233,0.08544922,-0.79571533,0.25726318,-18.0,-1.359375,-19.125,Respeck,Descending stairs,13,s1714206,
557,557,1633613066297,-0.25024414,-0.8792114,0.20111084,-8.296875,-6.703125,-15.796875,Respeck,Descending stairs,13,s1714206,
558,558,1633613066311,-0.22241211,-0.5261841,-0.054260254,-11.15625,-5.234375,-3.265625,Respeck,Descending stairs,13,s1714206,
559,559,1633613066343,-0.12963867,-0.8945923,0.10028076,-17.265625,-23.890625,-22.125,Respeck,Descending stairs,13,s1714206,
560,560,1633613066419,-0.49560547,-1.4907837,0.08807373,2.5,-31.59375,-25.640625,Respeck,Descending stairs,13,s1714206,
561,561,1633613066425,-0.6022949,-2.0,0.12176514,11.234375,-24.90625,-15.375,Respeck,Descending stairs,13,s1714206,
562,562,1633613066493,-0.767334,-1.8757935,0.28289795,-0.21875,-17.921875,-1.828125,Respeck,Descending stairs,13,s1714206,
563,563,1633613066508,-0.24731445,-1.4553833,0.43328857,-10.953125,13.71875,15.25,Respeck,Descending stairs,13,s1714206,
564,564,1633613066536,-0.12524414,-0.91363525,0.25506592,-8.015625,3.078125,11.671875,Respeck,Descending stairs,13,s1714206,
565,565,1633613066614,-0.18286133,-0.61260986,0.10638428,-4.359375,0.859375,17.328125,Respeck,Descending stairs,13,s1714206,
566,566,1633613066620,-0.115722656,-0.61505127,0.06585693,4.0625,-17.28125,10.109375,Respeck,Descending stairs,13,s1714206,
567,567,1633613066688,-0.119384766,-0.5930786,0.121276855,5.53125,-32.703125,8.96875,Respeck,Descending stairs,13,s1714206,
568,568,1633613066703,-0.33276367,-0.8599243,0.1564331,-3.421875,-30.734375,6.296875,Respeck,Descending stairs,13,s1714206,
569,569,1633613066731,-0.44335938,-1.0723267,0.09515381,-11.859375,-25.8125,6.390625,Respeck,Descending stairs,13,s1714206,
570,570,1633613066809,-0.41235352,-1.0730591,0.25628662,-7.9375,-13.90625,5.796875,Respeck,Descending stairs,13,s1714206,
571,571,1633613066814,-0.2709961,-0.8533325,0.24432373,-7.265625,-4.28125,6.640625,Respeck,Descending stairs,13,s1714206,
572,572,1633613066883,-0.14477539,-0.5689087,0.3192749,-7.875,3.703125,9.015625,Respeck,Descending stairs,13,s1714206,
573,573,1633613066897,-0.30639648,-0.534729,0.2772827,-18.25,15.140625,5.453125,Respeck,Descending stairs,13,s1714206,
574,574,1633613066925,-0.19702148,-0.6067505,0.08319092,-14.875,26.53125,3.625,Respeck,Descending stairs,13,s1714206,
575,575,1633613067002,0.15600586,-0.5408325,-0.15338135,0.046875,14.953125,8.375,Respeck,Descending stairs,13,s1714206,
576,576,1633613067017,0.099609375,-0.69732666,-0.054992676,13.328125,-11.34375,5.84375,Respeck,Descending stairs,13,s1714206,
577,577,1633613067049,-0.32666016,-2.0,0.1630249,-14.5625,-39.015625,-24.46875,Respeck,Descending stairs,13,s1714206,
578,578,1633613067123,-0.27075195,-1.9336548,0.387146,-1.359375,3.953125,24.890625,Respeck,Descending stairs,13,s1714206,
579,579,1633613067129,-0.65283203,-1.3609009,0.508728,7.625,27.0625,-0.71875,Respeck,Descending stairs,13,s1714206,
580,580,1633613067198,-0.092041016,-0.86676025,0.3373413,19.9375,-8.734375,-6.3125,Respeck,Descending stairs,13,s1714206,
581,581,1633613067212,-0.052001953,-0.98565674,0.3685913,12.25,-14.828125,0.921875,Respeck,Descending stairs,13,s1714206,
582,582,1633613067240,-0.13427734,-0.96099854,0.23846436,-1.4375,-0.15625,11.765625,Respeck,Descending stairs,13,s1714206,
583,583,1633613067318,-0.044921875,-0.4824829,0.27044678,-6.171875,20.8125,15.1875,Respeck,Descending stairs,13,s1714206,
584,584,1633613067324,0.08642578,-0.4602661,0.16912842,7.921875,37.78125,9.796875,Respeck,Descending stairs,13,s1714206,
585,585,1633613067393,-0.37646484,-0.5237427,0.20550537,-8.734375,42.671875,1.125,Respeck,Descending stairs,13,s1714206,
586,586,1633613067407,-0.09423828,-0.82110596,0.2062378,-15.625,41.046875,-15.734375,Respeck,Descending stairs,13,s1714206,
587,587,1633613067436,0.020263672,-1.3025513,0.33099365,-17.921875,31.078125,-25.390625,Respeck,Descending stairs,13,s1714206,
588,588,1633613067513,-0.17016602,-0.54156494,0.13763428,0.171875,49.9375,3.5625,Respeck,Descending stairs,13,s1714206,
589,589,1633613067519,0.05126953,-0.23565674,0.089782715,12.4375,42.796875,-2.078125,Respeck,Descending stairs,13,s1714206,
590,590,1633613067589,0.087890625,-0.55841064,0.16351318,-0.703125,12.265625,-9.609375,Respeck,Descending stairs,13,s1714206,
591,591,1633613067604,-0.30200195,-1.208313,0.21453857,-2.265625,-15.75,-23.75,Respeck,Descending stairs,13,s1714206,
592,592,1633613067630,-0.35498047,-2.0,0.5494995,-5.0,-23.171875,-4.78125,Respeck,Descending stairs,13,s1714206,
593,593,1633613067709,-0.73999023,-1.9317017,0.61468506,-8.234375,-2.75,9.546875,Respeck,Descending stairs,13,s1714206,
594,594,1633613067716,-0.36523438,-1.3787231,0.5211792,-8.71875,18.375,-11.8125,Respeck,Descending stairs,13,s1714206,
595,595,1633613067781,0.029296875,-0.956604,0.45477295,1.90625,21.359375,11.578125,Respeck,Descending stairs,13,s1714206,
596,596,1633613067795,0.16552734,-0.690979,0.27215576,-5.5625,-3.6875,21.15625,Respeck,Descending stairs,13,s1714206,
597,597,1633613067826,-0.19604492,-0.2744751,0.262146,-4.453125,-10.703125,4.25,Respeck,Descending stairs,13,s1714206,
598,598,1633613067904,-0.23291016,-0.45635986,0.11639404,-5.421875,-14.59375,7.515625,Respeck,Descending stairs,13,s1714206,
599,599,1633613067979,-0.24389648,-0.23321533,0.22381592,-0.875,-10.421875,3.484375,Respeck,Descending stairs,13,s1714206,
600,600,1633613067986,-0.22680664,-0.32208252,0.22650146,-3.515625,1.484375,-2.59375,Respeck,Descending stairs,13,s1714206,
601,601,1633613067993,-0.3178711,-0.72442627,0.3151245,-9.359375,10.28125,-12.40625,Respeck,Descending stairs,13,s1714206,
602,602,1633613068020,-0.23266602,-0.8862915,0.3139038,4.421875,6.109375,-10.65625,Respeck,Descending stairs,13,s1714206,
603,603,1633613068100,0.0871582,-2.0,0.43060303,3.203125,-0.484375,-30.859375,Respeck,Descending stairs,13,s1714206,
604,604,1633613068108,0.39208984,-2.0,0.40008545,15.125,13.625,23.171875,Respeck,Descending stairs,13,s1714206,
605,605,1633613068173,-0.26367188,-1.5449829,0.5492554,13.390625,-17.875,6.546875,Respeck,Descending stairs,13,s1714206,
606,606,1633613068187,0.17407227,-1.4763794,0.35906982,2.125,-29.703125,2.6875,Respeck,Descending stairs,13,s1714206,
607,607,1633613068225,-0.22143555,-0.9624634,0.27557373,2.96875,-20.90625,10.109375,Respeck,Descending stairs,13,s1714206,
608,608,1633613068293,-0.14135742,-0.6802368,0.31170654,6.015625,-8.859375,10.78125,Respeck,Descending stairs,13,s1714206,
609,609,1633613068302,0.01171875,-0.56378174,0.23968506,3.859375,-8.96875,10.859375,Respeck,Descending stairs,13,s1714206,
610,610,1633613068366,0.075927734,-0.4968872,0.30023193,9.8125,-8.390625,4.46875,Respeck,Descending stairs,13,s1714206,
611,611,1633613068382,0.15014648,-0.60235596,0.1762085,7.90625,-12.4375,2.8125,Respeck,Descending stairs,13,s1714206,
612,612,1633613068418,0.012207031,-0.84503174,0.2062378,1.53125,-14.09375,-2.703125,Respeck,Descending stairs,13,s1714206,
613,613,1633613068488,-0.032958984,-1.1065063,0.33880615,3.421875,-12.796875,-7.625,Respeck,Descending stairs,13,s1714206,
614,614,1633613070870,0.08178711,-1.0698853,0.2970581,0.828125,-19.84375,-6.5625,Respeck,Descending stairs,13,s1714206,
615,615,1633613070945,-0.079833984,-1.0256958,0.36688232,-3.671875,-13.34375,-5.765625,Respeck,Descending stairs,13,s1714206,
616,616,1633613070962,-0.3540039,-1.0889282,0.15228271,-12.46875,4.578125,-16.65625,Respeck,Descending stairs,13,s1714206,
617,617,1633613070993,-0.28808594,-0.9685669,0.047058105,-0.703125,22.234375,-21.703125,Respeck,Descending stairs,13,s1714206,
618,618,1633613071067,-0.16113281,-1.145813,-0.00030517578,8.328125,13.328125,-11.453125,Respeck,Descending stairs,13,s1714206,
619,619,1633613071069,-0.095947266,-1.2488403,0.04144287,7.640625,0.828125,-3.484375,Respeck,Descending stairs,13,s1714206,
620,620,1633613071142,0.056640625,-1.2346802,0.19110107,2.6875,-8.1875,-2.296875,Respeck,Descending stairs,13,s1714206,
621,621,1633613071216,-0.035888672,-1.0339966,0.21331787,6.921875,-5.078125,14.484375,Respeck,Descending stairs,13,s1714206,
622,622,1633613071221,-0.19311523,-0.8670044,0.16766357,1.03125,-0.875,7.453125,Respeck,Descending stairs,13,s1714206,
623,623,1633613071230,-0.16577148,-0.7383423,0.16473389,-3.421875,-5.40625,-0.59375,Respeck,Descending stairs,13,s1714206,
624,624,1633613071261,-0.07885742,-0.80303955,0.12567139,-5.8125,-16.203125,1.703125,Respeck,Descending stairs,13,s1714206,
625,625,1633613071337,-0.14453125,-0.7678833,0.086120605,-9.28125,-25.953125,6.65625,Respeck,Descending stairs,13,s1714206,
626,626,1633613071351,-0.2133789,-0.79888916,0.15472412,-11.203125,-23.96875,5.296875,Respeck,Descending stairs,13,s1714206,
627,627,1633613071381,-0.20410156,-0.7280884,0.27264404,-10.78125,-16.109375,2.90625,Respeck,Descending stairs,13,s1714206,
628,628,1633613071456,-0.25268555,-0.61846924,0.2333374,-17.015625,-2.078125,0.078125,Respeck,Descending stairs,13,s1714206,
629,629,1633613071460,-0.1821289,-0.64312744,0.27581787,-14.6875,8.328125,-1.34375,Respeck,Descending stairs,13,s1714206,
630,630,1633613071532,0.0087890625,-0.44244385,0.1828003,-15.140625,1.96875,4.71875,Respeck,Descending stairs,13,s1714206,
631,631,1633613071547,0.08569336,-0.6345825,0.3048706,-5.453125,2.140625,5.4375,Respeck,Descending stairs,13,s1714206,
632,632,1633613071575,-0.7338867,-2.0,0.02142334,-10.234375,1.0625,-32.578125,Respeck,Descending stairs,13,s1714206,
633,633,1633613071653,0.390625,-1.9116821,0.21307373,20.015625,26.453125,12.609375,Respeck,Descending stairs,13,s1714206,
634,634,1633613071659,-0.52685547,-1.3728638,0.41815186,8.4375,22.015625,9.765625,Respeck,Descending stairs,13,s1714206,
635,635,1633613071729,0.030517578,-0.88409424,0.36663818,1.53125,-0.15625,-5.15625,Respeck,Descending stairs,13,s1714206,
636,636,1633613071742,-0.021972656,-0.94000244,0.432312,3.078125,-25.21875,2.5625,Respeck,Descending stairs,13,s1714206,
637,637,1633613071771,-0.07128906,-0.614563,0.27313232,2.53125,4.421875,14.59375,Respeck,Descending stairs,13,s1714206,
638,638,1633613071849,-0.18310547,-0.41168213,0.09564209,-7.875,36.5625,16.25,Respeck,Descending stairs,13,s1714206,
639,639,1633613071857,0.125,-0.4331665,0.019226074,-2.734375,22.265625,2.421875,Respeck,Descending stairs,13,s1714206,
640,640,1633613071923,0.09057617,-0.55792236,0.1852417,12.171875,3.609375,0.6875,Respeck,Descending stairs,13,s1714206,
641,641,1633613071937,-0.359375,-0.49517822,-0.17584229,16.265625,9.3125,-10.3125,Respeck,Descending stairs,13,s1714206,
642,642,1633613071968,0.2746582,-0.92633057,-0.023010254,23.171875,-22.125,-7.53125,Respeck,Descending stairs,13,s1714206,
643,643,1633613072043,-0.2980957,-2.0,0.18377686,16.1875,-47.0,-4.5625,Respeck,Descending stairs,13,s1714206,
644,644,1633613072051,-0.26367188,-1.9424438,0.28607178,10.828125,-46.203125,-2.515625,Respeck,Descending stairs,13,s1714206,
645,645,1633613072119,-0.48364258,-1.3938599,0.29656982,8.609375,-12.359375,5.703125,Respeck,Descending stairs,13,s1714206,
646,646,1633613072131,-0.052001953,-1.0213013,0.17181396,-2.546875,3.84375,14.5625,Respeck,Descending stairs,13,s1714206,
647,647,1633613072161,-0.34228516,-0.2210083,0.2230835,-13.96875,-3.890625,5.296875,Respeck,Descending stairs,13,s1714206,
648,648,1633613072239,-0.19116211,-0.8460083,-0.097229004,-18.515625,-5.0,-10.171875,Respeck,Descending stairs,13,s1714206,
649,649,1633613072245,-0.042236328,-0.64434814,0.21502686,-14.1875,-25.046875,5.265625,Respeck,Descending stairs,13,s1714206,
650,650,1633613072312,-0.32202148,-0.16925049,0.2062378,-5.4375,6.875,21.84375,Respeck,Descending stairs,13,s1714206,
651,651,1633613072326,-0.027832031,-0.117004395,-0.026916504,4.453125,33.09375,7.28125,Respeck,Descending stairs,13,s1714206,
652,652,1633613072355,0.36376953,-0.7608032,-0.034973145,3.15625,5.28125,-13.59375,Respeck,Descending stairs,13,s1714206,
653,653,1633613072434,-0.0847168,-2.0,0.2399292,-17.8125,-26.25,-28.859375,Respeck,Descending stairs,13,s1714206,
654,654,1633613072441,-0.23999023,-1.7798462,0.12542725,28.859375,26.6875,19.5625,Respeck,Descending stairs,13,s1714206,
655,655,1633613072508,0.107421875,-1.4944458,0.3180542,6.859375,-1.15625,7.390625,Respeck,Descending stairs,13,s1714206,
656,656,1633613072522,-0.125,-0.9727173,0.32513428,6.90625,-19.984375,-3.515625,Respeck,Descending stairs,13,s1714206,
657,657,1633613072552,-0.044921875,-0.7439575,0.27191162,-1.953125,-19.46875,1.171875,Respeck,Descending stairs,13,s1714206,
658,658,1633613072628,0.03955078,-0.5750122,0.10418701,-8.6875,0.5,5.171875,Respeck,Descending stairs,13,s1714206,
659,659,1633613072637,0.115722656,-0.3460083,0.18890381,-8.59375,-0.96875,8.703125,Respeck,Descending stairs,13,s1714206,
660,660,1633613072703,-0.06274414,-0.34381104,0.06585693,-0.59375,0.4375,5.734375,Respeck,Descending stairs,13,s1714206,
661,661,1633613072718,0.06689453,-0.58184814,0.16229248,-3.265625,-8.125,-2.34375,Respeck,Descending stairs,13,s1714206,
662,662,1633613072746,-0.12573242,-0.9182739,-0.09039307,2.328125,-25.25,-11.734375,Respeck,Descending stairs,13,s1714206,
663,663,1633613072823,-0.36938477,-1.1380005,0.034118652,8.984375,-25.046875,-14.640625,Respeck,Descending stairs,13,s1714206,
664,664,1633613072840,-0.5012207,-2.0,-0.0037231445,23.71875,-24.375,-37.34375,Respeck,Descending stairs,13,s1714206,
665,665,1633613072869,-0.26586914,-1.7996216,0.16815186,12.25,-32.03125,8.328125,Respeck,Descending stairs,13,s1714206,
666,666,1633613072942,-0.23657227,-1.7737427,0.48406982,2.515625,14.140625,19.6875,Respeck,Descending stairs,13,s1714206,
667,667,1633613072948,-0.33740234,-0.58135986,0.21209717,-2.765625,34.34375,16.9375,Respeck,Descending stairs,13,s1714206,
668,668,1633613073017,-0.31396484,-0.27130127,-0.0335083,-2.375,25.9375,10.84375,Respeck,Descending stairs,13,s1714206,
669,669,1633613073032,0.12573242,-0.6050415,-0.10772705,-10.765625,12.25,-5.59375,Respeck,Descending stairs,13,s1714206,
670,670,1633613073062,-0.06616211,-0.30596924,-0.028625488,-9.78125,-6.53125,7.0625,Respeck,Descending stairs,13,s1714206,
671,671,1633613073138,-0.4025879,-0.44854736,0.0072631836,-27.15625,-0.53125,0.578125,Respeck,Descending stairs,13,s1714206,
672,672,1633613073143,-0.10229492,-0.628479,0.2230835,-25.140625,11.328125,-7.453125,Respeck,Descending stairs,13,s1714206,
673,673,1633613073212,0.11303711,-0.6934204,0.24334717,-20.453125,12.78125,0.140625,Respeck,Descending stairs,13,s1714206,
674,674,1633613073226,0.09790039,-1.2371216,0.1293335,-3.390625,11.109375,-3.921875,Respeck,Descending stairs,13,s1714206,
675,675,1633613073255,0.18481445,-2.0,0.24578857,5.609375,12.546875,-11.859375,Respeck,Descending stairs,13,s1714206,
676,676,1633613073336,-0.12524414,-1.750061,0.3991089,8.296875,19.765625,5.234375,Respeck,Descending stairs,13,s1714206,
677,677,1633613073343,-0.020996094,-1.1992798,0.276062,15.359375,1.6875,-3.828125,Respeck,Descending stairs,13,s1714206,
678,678,1633613073408,-0.19189453,-1.2376099,0.3612671,8.84375,-8.15625,-1.21875,Respeck,Descending stairs,13,s1714206,
679,679,1633613073421,-0.15063477,-0.835022,0.34979248,-1.578125,-7.34375,-0.875,Respeck,Descending stairs,13,s1714206,
680,680,1633613073451,-0.20141602,-0.47003174,0.20648193,1.109375,13.1875,2.890625,Respeck,Descending stairs,13,s1714206,
681,681,1633613073529,-0.107666016,-0.29742432,0.10467529,3.125,23.28125,2.546875,Respeck,Descending stairs,13,s1714206,
682,682,1633613073535,0.014892578,-0.5166626,0.06903076,16.5625,20.328125,-6.71875,Respeck,Descending stairs,13,s1714206,
683,683,1633613073603,0.068847656,-0.6133423,0.12957764,22.6875,21.78125,1.34375,Respeck,Descending stairs,13,s1714206,
684,684,1633613073616,0.00048828125,-0.5750122,0.038513184,15.640625,19.875,9.421875,Respeck,Descending stairs,13,s1714206,
685,685,1633613073647,-0.083740234,-0.7490845,-0.29058838,16.15625,11.609375,-1.53125,Respeck,Descending stairs,13,s1714206,
686,686,1633613073723,-0.18334961,-1.7874146,-0.14434814,6.484375,-20.328125,-18.953125,Respeck,Descending stairs,13,s1714206,
687,687,1633613073729,-0.48242188,-2.0,0.22796631,-4.734375,-34.859375,11.015625,Respeck,Descending stairs,13,s1714206,
688,688,1633613073799,-0.5151367,-1.5991821,0.3085327,-2.09375,-10.59375,7.234375,Respeck,Descending stairs,13,s1714206,
689,689,1633613073813,-0.140625,-0.9048462,0.21185303,-14.9375,2.6875,6.90625,Respeck,Descending stairs,13,s1714206,
690,690,1633613073843,-0.001953125,-0.25909424,0.021911621,-21.28125,1.671875,12.265625,Respeck,Descending stairs,13,s1714206,
691,691,1633613073924,-0.08276367,-0.21710205,0.12615967,-19.625,-6.75,6.0,Respeck,Descending stairs,13,s1714206,
692,692,1633613073930,-0.08642578,-0.2876587,0.039733887,-18.28125,-14.046875,-3.03125,Respeck,Descending stairs,13,s1714206,
693,693,1633613073991,-0.08911133,-0.16534424,0.16033936,-2.609375,-18.84375,1.28125,Respeck,Descending stairs,13,s1714206,
694,694,1633613074007,-0.07788086,-0.5130005,0.019958496,9.59375,-6.65625,0.3125,Respeck,Descending stairs,13,s1714206,
695,695,1633613074036,0.057861328,-1.1929321,-0.13897705,6.625,0.0,-15.296875,Respeck,Descending stairs,13,s1714206,
696,696,1633613074113,-0.0014648438,-2.0,0.2946167,-0.484375,-22.75,-10.578125,Respeck,Descending stairs,13,s1714206,
697,697,1633613074119,0.09399414,-1.9172974,0.38519287,11.0625,5.265625,13.390625,Respeck,Descending stairs,13,s1714206,
698,698,1633613074188,-0.21655273,-1.4170532,0.3932495,11.46875,4.640625,3.5625,Respeck,Descending stairs,13,s1714206,
699,699,1633613074201,-0.18920898,-0.9421997,0.416687,14.9375,5.65625,-4.171875,Respeck,Descending stairs,13,s1714206,
700,700,1633613074235,-0.17773438,-0.74713135,0.18206787,5.84375,11.609375,4.25,Respeck,Descending stairs,13,s1714206,
701,701,1633613074308,-0.0068359375,-0.6277466,0.13934326,-1.671875,18.515625,0.265625,Respeck,Descending stairs,13,s1714206,
702,702,1633613074314,0.014404297,-0.46514893,0.18182373,1.875,23.984375,1.28125,Respeck,Descending stairs,13,s1714206,
703,703,1633613074384,-0.016113281,-0.40631104,0.07904053,-0.484375,18.78125,3.140625,Respeck,Descending stairs,13,s1714206,
704,704,1633613074399,0.08203125,-0.7686157,0.16668701,-9.96875,17.4375,-7.140625,Respeck,Descending stairs,13,s1714206,
705,705,1633613074425,-0.15722656,-0.64849854,0.016784668,-2.4375,12.265625,-8.1875,Respeck,Descending stairs,13,s1714206,
706,706,1633613074504,-0.07373047,-0.92510986,-0.023986816,3.25,6.03125,-9.03125,Respeck,Descending stairs,13,s1714206,
707,707,1633613074512,-0.13549805,-1.5413208,-0.0725708,5.125,-13.734375,-11.375,Respeck,Descending stairs,13,s1714206,
708,708,1633613074578,-0.43432617,-2.0,0.32366943,-11.859375,-24.890625,-10.515625,Respeck,Descending stairs,13,s1714206,
709,709,1633613074592,-0.43481445,-1.7984009,0.27923584,-2.90625,-7.203125,6.421875,Respeck,Descending stairs,13,s1714206,
710,710,1633613074623,-0.2775879,-1.222229,0.3973999,19.0,15.5625,12.671875,Respeck,Descending stairs,13,s1714206,
711,711,1633613074699,0.08203125,-0.4998169,0.27435303,14.5,15.234375,10.0,Respeck,Descending stairs,13,s1714206,
712,712,1633613074713,-0.1784668,-0.14605713,0.0045776367,7.34375,0.53125,4.28125,Respeck,Descending stairs,13,s1714206,
713,713,1633613074741,-0.10131836,-0.4854126,0.06048584,-12.546875,-2.671875,-10.375,Respeck,Descending stairs,13,s1714206,
714,714,1633613074818,-0.2512207,-0.44439697,-0.03302002,-21.5,-0.78125,-10.359375,Respeck,Descending stairs,13,s1714206,
715,715,1633613074823,-0.3581543,-0.5059204,0.13861084,-27.84375,-0.796875,-11.375,Respeck,Descending stairs,13,s1714206,
716,716,1633613074891,0.107910156,-0.69854736,0.1317749,-23.1875,2.328125,-12.203125,Respeck,Descending stairs,13,s1714206,
717,717,1633613074906,0.103271484,-1.2217407,-0.026916504,-8.125,9.171875,-2.4375,Respeck,Descending stairs,13,s1714206,
718,718,1633613074936,-0.057128906,-1.9680786,0.41864014,0.96875,-9.09375,-7.484375,Respeck,Descending stairs,13,s1714206,
719,719,1633613075013,-0.38305664,-2.0,0.56048584,7.671875,15.953125,4.578125,Respeck,Descending stairs,13,s1714206,
720,720,1633613075018,0.048828125,-1.4954224,0.41815186,6.78125,15.828125,2.796875,Respeck,Descending stairs,13,s1714206,
721,721,1633613075086,-0.05908203,-0.78302,0.23114014,21.5,5.046875,8.765625,Respeck,Descending stairs,13,s1714206,
722,722,1633613075102,0.03149414,-0.63409424,0.18450928,14.171875,-6.546875,9.21875,Respeck,Descending stairs,13,s1714206,
723,723,1633613075132,0.1652832,-0.73321533,0.38250732,2.40625,-10.21875,5.25,Respeck,Descending stairs,13,s1714206,
724,724,1633613075208,-0.08862305,-0.49249268,0.33050537,-5.265625,-4.265625,7.25,Respeck,Descending stairs,13,s1714206,
725,725,1633613075215,0.015136719,-0.5877075,0.21551514,-4.34375,-4.453125,-3.375,Respeck,Descending stairs,13,s1714206,
726,726,1633613075283,0.08691406,-0.91729736,0.29119873,-20.640625,-8.71875,-7.921875,Respeck,Descending stairs,13,s1714206,
727,727,1633613075298,-0.08251953,-1.0896606,0.19134521,-20.4375,-24.078125,-6.890625,Respeck,Descending stairs,13,s1714206,
728,728,1633613075325,0.043701172,-1.4429321,0.2267456,-16.984375,-36.203125,-14.140625,Respeck,Descending stairs,13,s1714206,
729,729,1633613075403,-0.63256836,-1.875061,-0.003967285,-4.03125,-41.734375,-19.8125,Respeck,Descending stairs,13,s1714206,
730,730,1633613075410,-0.34985352,-1.4539185,0.101501465,8.34375,-11.671875,-12.203125,Respeck,Descending stairs,13,s1714206,
731,731,1633613075478,-0.15991211,-1.4297485,0.28656006,-2.546875,-5.53125,4.125,Respeck,Descending stairs,13,s1714206,
732,732,1633613075491,0.072753906,-1.072815,0.24969482,-1.859375,-9.71875,7.25,Respeck,Descending stairs,13,s1714206,
733,733,1633613078371,0.07055664,-0.8635864,0.21722412,1.609375,-15.28125,-0.78125,Respeck,Descending stairs,13,s1714206,
734,734,1633613078446,0.087402344,-0.7415161,0.18475342,6.578125,-11.234375,-1.734375,Respeck,Descending stairs,13,s1714206,
