Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
83,1633547879625,-0.21777344,0.17871094,0.97265625,-0.09375,-0.09375,-0.40625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
84,1633547879685,-0.21972656,0.18066406,0.9736328,-0.09375,-0.03125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
85,1633547879716,-0.21386719,0.18164062,0.9785156,-0.09375,-0.15625,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
86,1633547879751,-0.21777344,0.17480469,0.9707031,-0.03125,0.03125,0.15625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
87,1633547879808,-0.21484375,0.17285156,0.9707031,0.03125,0.03125,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
88,1633547879837,-0.22265625,0.16210938,0.9746094,-0.03125,0.03125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
89,1633547879866,-0.21582031,0.17675781,0.9667969,-0.875,-0.03125,-0.59375,-12.875,-16.0,-60.5,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
90,1633547879926,-0.21972656,0.18164062,0.9814453,0.59375,0.34375,-0.21875,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
91,1633547879958,-0.22460938,0.17578125,0.9716797,-0.15625,-0.28125,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
92,1633547879988,-0.21875,0.17382812,0.96875,-0.8125,-0.15625,0.21875,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
93,1633547880046,-0.21582031,0.17871094,0.9736328,0.40625,0.15625,0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
94,1633547880075,-0.20898438,0.18164062,0.9765625,0.34375,0.09375,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
95,1633547880107,-0.22460938,0.18164062,0.98828125,-0.15625,0.03125,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
