Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
141,1633275452059,0.17578125,-0.19976807,-0.9194946,1.75,1.4375,-0.40625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
142,1633275452076,0.18237305,-0.20025635,-0.9199829,1.640625,1.28125,-0.515625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
143,1633275452136,0.18115234,-0.19805908,-0.9163208,1.640625,1.265625,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
144,1633275452184,0.1821289,-0.19659424,-0.91412354,1.734375,1.21875,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
145,1633275452210,0.18359375,-0.19903564,-0.9212036,1.71875,1.328125,-0.546875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
146,1633275452238,0.18115234,-0.20318604,-0.9216919,1.59375,1.109375,-0.3125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
147,1633275452269,0.17529297,-0.19927979,-0.91851807,1.71875,1.109375,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
148,1633275452314,0.18774414,-0.19952393,-0.9224243,1.703125,1.546875,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
149,1633275452344,0.1809082,-0.19976807,-0.92144775,1.640625,1.3125,-0.546875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
150,1633275452420,0.18261719,-0.20123291,-0.9199829,1.65625,1.40625,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
151,1633275452438,0.18139648,-0.20269775,-0.92144775,1.59375,1.34375,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
152,1633275452495,0.17773438,-0.2053833,-0.9192505,1.625,1.265625,-0.453125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
153,1633275452510,0.18579102,-0.19683838,-0.91363525,1.890625,1.34375,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
154,1633275452555,0.18408203,-0.19317627,-0.91973877,1.859375,1.484375,-0.265625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
155,1633275452584,0.18041992,-0.19854736,-0.92193604,1.78125,1.375,-0.59375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
156,1633275452645,0.18457031,-0.20025635,-0.9204712,1.734375,1.421875,-0.53125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
157,1633275452675,0.18188477,-0.20025635,-0.92144775,1.828125,1.34375,-0.25,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
158,1633275452764,0.18041992,-0.1987915,-0.92071533,1.703125,1.28125,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
159,1633275452767,0.17993164,-0.19903564,-0.92071533,1.71875,1.28125,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
160,1633275452779,0.17749023,-0.1987915,-0.91778564,1.734375,1.140625,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
161,1633275452824,0.18164062,-0.19146729,-0.91900635,1.671875,1.3125,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
162,1633275452900,0.18237305,-0.20318604,-0.913147,1.5625,1.390625,-0.3125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
163,1633275452902,0.18066406,-0.20245361,-0.9182739,1.65625,1.40625,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
164,1633275452945,0.17993164,-0.19927979,-0.91778564,1.6875,1.375,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
165,1633275453020,0.18603516,-0.20220947,-0.9182739,1.59375,1.375,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
166,1633275453023,0.18066406,-0.19854736,-0.91363525,1.609375,1.421875,-0.5,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
167,1633275453065,0.17626953,-0.20513916,-0.9163208,1.71875,1.359375,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
168,1633275453111,0.17675781,-0.20269775,-0.9248657,1.65625,1.484375,-0.484375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
169,1633275453140,0.18164062,-0.19903564,-0.91485596,1.59375,1.703125,-0.515625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
170,1633275453184,0.17895508,-0.20367432,-0.9180298,1.609375,1.546875,-0.53125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
171,1633275453229,0.1772461,-0.19927979,-0.91900635,1.609375,1.53125,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
172,1633275453258,0.18188477,-0.19708252,-0.9133911,1.6875,1.40625,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
173,1633275453290,0.17993164,-0.20343018,-0.9224243,1.703125,1.34375,-0.546875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
174,1633275453350,0.18139648,-0.20123291,-0.92022705,1.625,1.421875,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
175,1633275453403,0.1821289,-0.20025635,-0.91973877,1.65625,1.359375,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
176,1633275453456,0.1784668,-0.20220947,-0.92437744,1.609375,1.4375,-0.59375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
177,1633275453459,0.17700195,-0.19854736,-0.92022705,1.671875,1.484375,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
178,1633275453502,0.18408203,-0.20318604,-0.9212036,1.671875,1.4375,-0.578125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
179,1633275453559,0.18310547,-0.19952393,-0.923645,1.765625,1.3125,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
180,1633275453575,0.18188477,-0.20050049,-0.92266846,1.59375,1.359375,-0.296875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
181,1633275453638,0.17871094,-0.20318604,-0.92266846,1.734375,1.4375,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
182,1633275453650,0.17822266,-0.19805908,-0.91656494,1.59375,1.4375,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
183,1633275453696,0.18188477,-0.20050049,-0.91607666,1.65625,1.3125,-0.484375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
184,1633275453727,0.17602539,-0.20220947,-0.9212036,1.671875,1.4375,-0.296875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
185,1633275453785,0.18066406,-0.20147705,-0.9192505,1.921875,1.28125,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
186,1633275453799,0.17358398,-0.20074463,-0.92559814,1.640625,1.296875,-0.25,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
187,1633275453845,0.18041992,-0.19537354,-0.9216919,1.5625,1.421875,-0.515625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
188,1633275453921,0.17822266,-0.1951294,-0.9121704,1.75,1.3211122047244095,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
189,1633275453924,0.17700195,-0.20513916,-0.92266846,1.625,1.5,-0.515625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
190,1633275453970,0.17529297,-0.20123291,-0.91656494,1.625,1.40625,-0.40625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
191,1633275454008,0.17236328,-0.19952393,-0.9204712,1.625,1.4375,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
192,1633275454070,0.17553711,-0.20123291,-0.9229126,1.6875,1.234375,-0.53125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
193,1633275454085,0.17602539,-0.19903564,-0.9229126,1.5625,1.28125,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
194,1633275454116,0.18457031,-0.20489502,-0.91729736,1.484375,1.328125,-0.59375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
195,1633275454161,0.17285156,-0.20318604,-0.92022705,1.7107939632545932,1.40625,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
196,1633275454236,0.17993164,-0.20050049,-0.92315674,1.671875,1.421875,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
197,1633275454239,0.18041992,-0.2041626,-0.92071533,1.609375,1.3125,-0.515625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
198,1633275454309,0.18017578,-0.20684814,-0.9192505,1.734375,1.296875,-0.453125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
199,1633275454324,0.17553711,-0.20147705,-0.92071533,1.859375,1.375,-0.40625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
200,1633275454355,0.1796875,-0.20172119,-0.9229126,1.78125,1.3125,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
201,1633275454400,0.17822266,-0.20269775,-0.9121704,1.671875,1.203125,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
202,1633275454430,0.17944336,-0.20806885,-0.9241333,1.71875,1.171875,-0.28125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
203,1633275454475,0.17480469,-0.20928955,-0.9209595,1.703125,1.375,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
204,1633275454520,0.17895508,-0.19976807,-0.91656494,1.671875,1.140625,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
205,1633275454565,0.17382812,-0.20025635,-0.9273071,1.734375,1.671875,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
206,1633275454610,0.18457031,-0.19952393,-0.91778564,1.640625,1.53125,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
207,1633275454670,0.17163086,-0.20220947,-0.9163208,1.71875,1.46875,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
208,1633275454675,0.17504883,-0.19805908,-0.91656494,1.484375,1.25,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
209,1633275454716,0.1784668,-0.20391846,-0.9199829,1.6875,1.28125,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
210,1633275454743,0.18139648,-0.20489502,-0.9212036,1.75,1.265625,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
211,1633275454790,0.17529297,-0.20220947,-0.9138794,1.640625,1.359375,-0.546875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
212,1633275454836,0.1784668,-0.19390869,-0.9180298,1.765625,1.15625,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
213,1633275454864,0.17944336,-0.20587158,-0.91485596,1.703125,1.328125,-0.28125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
214,1633275454910,0.17749023,-0.20709229,-0.9192505,1.71875,0.96875,-0.40625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
215,1633275454973,0.18334961,-0.20489502,-0.92022705,1.875,1.21875,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
216,1633275454986,0.17944336,-0.20440674,-0.91778564,1.875,1.390625,-0.3125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
217,1633275455058,0.1809082,-0.20269775,-0.9175415,1.90625,1.109375,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
218,1633275455062,0.17773438,-0.20391846,-0.91973877,1.71875,1.203125,-0.453125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
219,1633275455106,0.17480469,-0.19781494,-0.92193604,1.6875,1.3125,-0.484375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
220,1633275455150,0.1796875,-0.19610596,-0.9209595,1.78125,1.296875,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
221,1633275455193,0.17602539,-0.19805908,-0.9168091,1.6875,1.203125,-0.484375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
222,1633275455238,0.17895508,-0.20172119,-0.9204712,1.953125,1.46875,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
223,1633275455283,0.17797852,-0.19781494,-0.91900635,1.734375,1.546875,-0.453125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
224,1633275455299,0.17578125,-0.20269775,-0.9133911,1.890625,1.421875,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
225,1633275455361,0.17993164,-0.2029419,-0.9199829,1.6875,1.21875,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
226,1633275455374,0.1706543,-0.20172119,-0.92022705,1.828125,1.328125,-0.265625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
227,1633275455419,0.17553711,-0.19805908,-0.91851807,1.859375,1.34375,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
228,1633275455464,0.17358398,-0.19708252,-0.9143677,1.875,1.265625,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
229,1633275455495,0.17285156,-0.20465088,-0.9209595,1.765625,1.171875,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
230,1633275455542,0.17626953,-0.20245361,-0.91656494,1.875,1.359375,-0.28125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
231,1633275455629,0.1809082,-0.20269775,-0.9199829,1.7107939632545932,1.265625,-0.328125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
232,1633275455632,0.18359375,-0.1987915,-0.9209595,1.90625,1.265625,-0.3125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
233,1633275455662,0.17651367,-0.2029419,-0.9192505,1.890625,1.15625,-0.484375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
234,1633275455689,0.17871094,-0.20147705,-0.92071533,1.875,1.1875,-0.453125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
235,1633275455739,0.17773438,-0.20123291,-0.91851807,1.734375,1.21875,-0.53125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
236,1633275455825,0.18041992,-0.19317627,-0.91778564,1.796875,1.125,-0.53125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
237,1633275455841,0.17700195,-0.2041626,-0.9187622,1.78125,1.34375,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
238,1633275455920,0.18237305,-0.19927979,-0.9158325,1.703125,1.359375,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
239,1633275455924,0.18017578,-0.20440674,-0.92510986,1.484375,1.15625,-0.328125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
240,1633275455959,0.18115234,-0.20489502,-0.91851807,1.78125,1.234375,-0.3125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
241,1633275455975,0.18066406,-0.19952393,-0.9168091,1.75,1.1875,-0.375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
242,1633275456019,0.17626953,-0.19390869,-0.9216919,1.71875,1.234375,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
243,1633275456063,0.17626953,-0.20098877,-0.9204712,1.609375,1.109375,-0.25,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
244,1633275456111,0.17993164,-0.19903564,-0.9155884,1.609375,1.3125,-0.40625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
245,1633275456125,0.18188477,-0.20245361,-0.92315674,1.859375,1.28125,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
246,1633275456217,0.18408203,-0.19976807,-0.9246216,1.8125,1.15625,-0.5,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
247,1633275456220,0.17822266,-0.19903564,-0.9168091,1.625,1.125,-0.265625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
248,1633275456262,0.18603516,-0.20050049,-0.92144775,1.640625,1.265625,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
249,1633275456305,0.18237305,-0.2000122,-0.92071533,1.6875,1.234375,-0.453125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
250,1633275456320,0.18066406,-0.20147705,-0.9199829,1.78125,1.09375,-0.28125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
251,1633275456367,0.1788179491076115,-0.1987915,-0.92315674,1.8125,1.171875,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
252,1633275456394,0.18017578,-0.20440674,-0.92193604,1.65625,1.140625,-0.3125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
253,1633275456439,0.17993164,-0.19854736,-0.91778564,1.8125,1.015625,-0.609375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
254,1633275456487,0.18261719,-0.19976807,-0.92071533,1.734375,1.390625,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
255,1633275456515,0.18017578,-0.20391846,-0.92266846,1.59375,1.28125,-0.265625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
256,1633275456576,0.17822266,-0.20147705,-0.91778564,1.640625,1.171875,-0.40625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
257,1633275456621,0.17700195,-0.2041626,-0.9158325,1.640625,1.390625,-0.328125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
258,1633275456634,0.18554688,-0.19781494,-0.9187622,1.828125,1.28125,-0.28125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
259,1633275456695,0.18017578,-0.19439697,-0.9182739,1.78125,1.21875,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
260,1633275456711,0.1809082,-0.20025635,-0.913147,1.84375,1.1875,-0.40625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
261,1633275456754,0.18188477,-0.20147705,-0.92388916,1.59375,1.328125,-0.484375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
262,1633275456829,0.18188477,-0.19830322,-0.92437744,1.71875,1.421875,-0.390625,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
263,1633275456833,0.18261719,-0.19488525,-0.9192505,1.78125,1.34375,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
264,1633275456875,0.17700195,-0.20123291,-0.9248657,1.875,1.40625,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
265,1633275456965,0.1796875,-0.20050049,-0.92926025,1.578125,1.4375,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
266,1633275456968,0.18041992,-0.19781494,-0.91485596,1.640625,1.390625,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
267,1633275456996,0.18041992,-0.19952393,-0.9229126,1.6875,1.4375,-0.53125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
268,1633275457022,0.18481445,-0.20635986,-0.9209595,1.78125,1.296875,-0.46875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
269,1633275457071,0.18041992,-0.19805908,-0.92388916,1.671875,1.296875,-0.453125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
270,1633275457112,0.17822266,-0.19830322,-0.9209595,1.625,1.4375,-0.328125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
271,1633275457174,0.18286133,-0.20074463,-0.923645,1.796875,1.484375,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
272,1633275457189,0.18066406,-0.20562744,-0.92633057,1.71875,1.296875,-0.328125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
273,1633275457263,0.1796875,-0.19903564,-0.9234009,1.625,1.234375,-0.28125,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
274,1633275457269,0.17675781,-0.20343018,-0.92144775,1.578125,1.359375,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
275,1633275457310,0.17871094,-0.20611572,-0.9209595,1.484375,1.578125,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
276,1633275457384,0.1784668,-0.1963501,-0.92681885,1.546875,1.359375,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
277,1633275457386,0.1809082,-0.20513916,-0.92315674,1.5625,1.5,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
278,1633275457478,0.1784668,-0.20050049,-0.92022705,1.734375,1.484375,-0.359375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
279,1633275457504,0.18261719,-0.20025635,-0.9168091,1.59375,1.28125,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
280,1633275457510,0.17797852,-0.19610596,-0.9194946,1.65625,1.484375,-0.421875,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
281,1633275457550,0.17700195,-0.206604,-0.9170532,1.5625,1.4375,-0.34375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
282,1633275457579,0.18579102,-0.20318604,-0.92388916,1.640625,1.640625,-0.4375,Respeck,Lying down on stomach,8,s1724067,,Respeck_s1724067_Lying down on stomach_03-10-2021_16-38-06
