Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
89,1633548329477,-1.1767578,-0.034179688,1.3427734,49.96875,135.0,47.84375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
90,1633548329537,0.017578125,-0.06347656,0.5214844,62.75,57.0625,52.53125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
91,1633548329540,-0.9003906,-0.3564453,0.46679688,-19.1875,72.9375,56.5,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
92,1633548329597,-1.0175781,-0.09765625,0.08203125,-57.1875,63.34375,24.09375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
93,1633548329633,-1.078125,0.123046875,0.022460938,-11.0,33.9375,13.46875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
94,1633548329657,-1.0996094,0.3095703,-0.048828125,-50.71875,60.625,14.9375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
95,1633548329716,-0.95996094,0.5332031,-0.296875,-23.875,32.96875,52.40625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
96,1633548329744,-0.9277344,0.53027344,-0.123046875,-6.46875,14.09375,35.5625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
97,1633548329776,-0.94921875,0.22460938,-0.0068359375,-12.09375,20.3125,23.46875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
98,1633548329837,-0.9580078,0.09082031,0.0068359375,5.71875,5.125,15.125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
99,1633548329866,-0.8955078,0.14257812,0.064453125,-11.25,-0.125,17.0,-62.375,63.0625,-78.5,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
100,1633548329900,-1.046875,0.22949219,0.1015625,-17.09375,8.0,8.46875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
101,1633548329978,-1.0654297,0.25683594,-0.10449219,-1.15625,5.5625,-1.4375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
102,1633548330016,-0.953125,0.25878906,0.04296875,-2.15625,-3.34375,-1.125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
103,1633548330019,-0.9746094,0.21972656,0.034179688,-4.46875,2.03125,-1.3125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-30
104,1633548333315,-0.5019531,0.072265625,-0.02734375,11.40625,-67.6875,-39.5625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
105,1633548333346,-0.26757812,0.076171875,-0.123046875,31.65625,-55.59375,-29.0625,-63.3125,47.125,-74.875,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
106,1633548333376,-0.36914062,-0.07324219,0.07324219,12.4375,-47.46875,-21.375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
