timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,recording_id,sensor_type,activity_type,activity_code,subject_id,notes
1634167128187,0.48242188,-1.6038208,-0.8533325,137.67188,57.8125,77.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128227,0.36987305,-0.394104,-0.7451782,143.70312,44.328125,48.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128267,0.2590332,-0.6309204,-0.54473877,113.328125,15.90625,61.109375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128307,0.5161133,-0.37677002,-0.8533325,77.28125,-23.171875,35.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128347,0.3935547,-0.5610962,-0.6609497,100.65625,-1.875,43.078125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128387,0.8444824,0.49627686,-1.8555298,43.546875,-11.109375,26.265625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128427,1.6481934,0.7020874,-1.9483032,43.328125,-48.171875,10.578125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128468,0.0637207,-0.31011963,-0.7163696,54.265625,-34.78125,33.515625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128527,0.26757812,0.14935303,-0.75665283,-5.390625,-11.453125,16.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128547,0.39770508,0.4647827,-0.89801025,-14.484375,6.53125,13.375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128587,0.53027344,0.1918335,-0.9343872,-37.875,-12.4375,4.109375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128627,0.44458008,0.46014404,-0.81256104,-28.609375,-1.109375,10.0,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128667,0.4543457,0.3307495,-0.63531494,-17.203125,3.578125,13.203125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128709,0.4091797,0.12982178,-0.6902466,-11.1875,4.34375,12.359375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128767,0.4873047,0.18572998,-0.95880127,-39.9375,-18.921875,4.8125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128787,0.6191406,0.07611084,-0.8106079,-25.328125,16.6875,-0.609375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128829,0.42822266,0.101257324,-0.82818604,-17.046875,19.53125,7.125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128867,0.72216797,0.06829834,-0.90582275,-11.78125,19.171875,5.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128908,0.56103516,0.13250732,-0.84698486,-12.78125,4.96875,2.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128947,0.7126465,-0.009338379,-1.2493286,-56.640625,-11.953125,5.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167128987,0.40820312,0.54486084,-0.8779907,-38.28125,-16.109375,-8.71875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129027,0.63183594,-0.07867432,-0.7476196,-41.46875,-16.328125,-15.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129068,0.58447266,0.24505615,-0.6782837,-23.15625,-6.578125,-6.0,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129107,0.57128906,0.22943115,-0.7349243,-7.875,4.078125,6.671875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129147,0.63623047,0.21673584,-0.89727783,7.96875,8.828125,10.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129191,0.5046387,0.12835693,-0.95635986,6.015625,18.296875,16.90625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129228,0.5637207,0.11053467,-0.8479614,2.765625,43.015625,17.578125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129271,0.31201172,-0.0791626,-0.81988525,7.671875,63.8125,15.609375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129307,0.23339844,-0.16534424,-0.8140259,10.015625,47.0625,7.515625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129347,0.103027344,-0.12188721,-1.0618286,13.390625,60.484375,-3.75,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129387,0.044677734,0.039733887,-0.9324341,9.515625,63.71875,-5.96875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129428,-0.078125,0.019958496,-0.91729736,11.96875,63.390625,-9.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129467,-0.019042969,0.093688965,-0.940979,9.71875,74.9375,-11.375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129508,-0.01977539,0.07513428,-0.94537354,14.203125,69.25,-7.15625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129547,-0.18041992,-0.045715332,-0.9414673,18.828125,52.28125,-1.328125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129588,-0.0024414062,-0.44952393,-1.0733032,8.421875,16.5,0.9375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129627,0.036865234,-0.24542236,-1.5271606,-7.9375,-5.109375,9.234375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129667,0.025878906,-0.32940674,-1.2852173,-14.609375,-29.078125,8.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129710,0.04321289,-0.29278564,-1.2424927,-25.21875,-42.15625,4.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129747,0.046875,-0.2210083,-1.1174927,-22.34375,-36.515625,-0.0625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129788,0.09716797,-0.30743408,-1.116272,-28.25,-47.28125,-6.15625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129827,0.07299805,-0.24127197,-0.923645,-38.671875,-34.09375,-14.78125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129867,0.056152344,-0.2720337,-0.954895,-46.234375,-35.953125,-14.53125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129907,0.13232422,-0.30889893,-0.99224854,-52.59375,-41.75,-14.390625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129947,0.16503906,-0.3538208,-0.8753052,-43.75,-26.625,-9.75,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167129990,0.26733398,-0.255188,-0.909729,-46.296875,-43.015625,-15.328125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167130054,0.22241211,-0.39996338,-0.6824341,-47.671875,-34.71875,-15.53125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167130068,0.2548828,-0.52008057,-0.7437134,-36.28125,-11.640625,-13.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167130107,0.34350586,-0.4336548,-0.82476807,-49.40625,-37.921875,-15.515625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-50,Respeck,Falling on knees,48,s1970333,
1634167131729,0.01977539,-0.9561157,0.3036499,-1.734375,-1.046875,-0.015625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167131771,-0.024169922,-0.9727173,0.28216553,0.609375,0.71875,-0.859375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167131807,-0.0031738281,-0.9500122,0.29437256,-1.03125,1.078125,-0.5,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167131848,-0.0126953125,-0.95684814,0.30999756,1.34375,3.6875,-1.4375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167131887,-0.022705078,-0.95758057,0.29925537,0.671875,2.796875,-1.203125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167131927,-0.009765625,-0.9404907,0.3024292,-0.75,4.109375,-1.296875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167131967,-0.018798828,-0.92852783,0.2958374,-0.28125,5.21875,-1.265625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132011,-0.046875,-0.89849854,0.30755615,-2.484375,7.109375,-0.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132047,-0.07055664,-0.8508911,0.30804443,-3.640625,12.1875,-1.234375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132202,0.02758789,-0.91119385,0.31195068,3.359375,15.171875,-2.09375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132206,0.040283203,-0.75860596,0.25360107,2.46875,12.96875,-1.6875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132212,0.048583984,-0.67144775,0.11541748,11.421875,9.578125,3.09375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132219,-0.048095703,-0.8189087,0.22235107,7.640625,-4.515625,0.90625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132227,-0.15356445,-0.65460205,0.21258545,20.625,9.90625,1.796875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132267,0.05834961,-0.89923096,0.13153076,14.296875,15.734375,1.875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132307,0.044921875,-0.5930786,0.07293701,34.3125,-3.046875,4.90625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132348,-0.0068359375,-0.73321533,-0.012023926,34.0,6.921875,10.046875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132387,0.17504883,-0.7576294,0.21234131,17.375,-25.890625,11.046875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132427,0.07299805,-0.65509033,0.062927246,41.015625,-22.421875,15.171875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132467,-0.07006836,-0.5750122,-0.030578613,51.71875,0.203125,16.21875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132507,0.35131836,-0.56329346,-0.055236816,44.640625,-20.25,17.609375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132547,0.24633789,-0.46099854,-0.3040161,50.890625,-35.375,17.59375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132587,-0.2097168,-0.75445557,-0.0012817383,38.03125,-37.328125,14.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132627,-0.15429688,-0.43414307,-0.4295044,59.578125,-18.609375,18.265625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132692,0.5371094,-0.4920044,-0.770813,101.828125,-11.75,40.140625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132707,0.49804688,-1.4207153,-1.3171997,143.59375,11.21875,75.515625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132747,1.999939,-1.8015747,-1.6443481,128.26562,5.75,91.109375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132787,0.8967285,-1.5667114,-1.217102,147.28125,48.046875,71.78125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132827,0.39379883,-0.7984009,-0.88360596,79.609375,-23.703125,50.46875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132867,0.5612793,-0.113342285,-1.2019653,81.203125,15.5625,44.796875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132911,0.7939453,-0.07745361,-1.2832642,46.0,-25.46875,12.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132947,0.34326172,-0.025939941,-0.4890747,22.359375,-13.15625,11.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167132987,0.05029297,0.12054443,-0.72613525,5.484375,14.234375,28.78125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133027,0.39892578,0.34588623,-0.9187622,-4.609375,15.609375,16.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133067,0.26879883,0.17327881,-0.77545166,6.53125,21.296875,16.078125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133107,0.51220703,0.14178467,-0.90289307,-9.515625,0.609375,17.734375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133148,0.45141602,0.24603271,-0.8460083,-2.296875,3.5625,10.5,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133187,0.5996094,0.105163574,-0.84576416,-9.3125,3.09375,6.59375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133233,0.5283203,0.19329834,-0.8965454,-5.390625,4.953125,1.75,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133267,0.578125,0.121520996,-0.89849854,2.421875,-2.578125,1.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133307,0.45361328,0.062438965,-0.89801025,-2.40625,-6.484375,4.0,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133347,0.49145508,0.03704834,-0.8753052,-2.171875,9.765625,1.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133389,0.41992188,0.06854248,-0.86505127,-6.375,5.296875,0.71875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133427,0.32641602,0.011413574,-0.81134033,-3.5625,2.25,4.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133467,0.37646484,-0.027404785,-0.78497314,-1.796875,1.90625,6.203125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133507,0.42895508,-0.026916504,-0.93414307,-3.484375,10.25,5.6875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133548,0.6467285,0.04852295,-0.83551025,0.984375,9.546875,4.359375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133587,0.63720703,-0.031311035,-0.88726807,-12.140625,7.375,6.0,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133627,0.5605469,0.011169434,-0.89434814,-5.96875,-6.5,-1.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133667,0.4423828,0.031921387,-0.83380127,-9.890625,-1.421875,-1.125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133707,0.46826172,0.08270264,-0.7854614,-3.140625,-3.90625,-3.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133747,0.45751953,0.047302246,-0.70880127,2.484375,-6.234375,-4.40625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133787,0.45385742,0.029724121,-0.7727661,-2.984375,-5.78125,-4.140625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133827,0.6064453,0.066589355,-0.79278564,4.234375,-11.78125,-5.921875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133867,0.69873047,-0.03692627,-0.6387329,-0.03125,-14.46875,-2.390625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133910,0.6755371,-0.03253174,-1.036438,8.375,-0.03125,4.25,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133947,0.20898438,0.1005249,-0.96051025,42.015625,14.15625,-8.890625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167133987,0.3059082,-0.046447754,-0.68341064,29.34375,-9.1875,-5.875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134028,0.36499023,-0.10870361,-0.86138916,4.765625,-4.921875,-2.09375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134067,0.46606445,0.089782715,-0.8928833,6.375,1.84375,-0.4375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134111,0.4963379,0.019714355,-0.7925415,5.6875,1.609375,-0.5,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134167,0.4880371,0.09613037,-0.8779907,1.96875,2.328125,-1.875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134188,0.60668945,0.109802246,-0.8760376,2.25,0.421875,-1.828125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134207,0.5383301,0.11126709,-0.7905884,4.765625,-1.734375,-2.3125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134248,0.50024414,0.113220215,-0.77960205,-1.203125,-0.921875,-2.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134290,0.44384766,0.10736084,-0.77008057,-3.15625,5.875,-1.453125,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134332,0.43017578,0.06561279,-0.7473755,-1.4375,5.96875,-2.1875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134368,0.5366211,0.1239624,-0.8320923,-3.296875,1.984375,-2.5,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134410,0.53027344,0.14569092,-0.85357666,-1.578125,1.375,-1.890625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134448,0.5527344,0.105651855,-0.8374634,0.3125,0.734375,-0.625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134489,0.48388672,0.09442139,-0.8909302,-4.34375,-1.359375,-1.65625,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134528,0.54345703,0.12738037,-0.92193604,-10.84375,-4.921875,-3.84375,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134571,0.5739746,0.042175293,-0.89508057,-15.953125,-7.1875,-5.96875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134607,0.50024414,0.073913574,-0.8850708,-30.015625,-8.390625,-7.421875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134650,0.4572754,-0.004211426,-0.9348755,-52.421875,-11.71875,-8.5,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167134689,0.3022461,-0.028869629,-0.8460083,-66.015625,-3.890625,-11.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-18-54,Respeck,Falling on knees,48,s1970333,
1634167138413,0.048095703,-0.9692993,0.23162842,1.59375,0.390625,1.296875,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138448,0.03564453,-0.96881104,0.24700928,1.90625,2.75,1.265625,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138491,0.041259766,-0.9590454,0.22479248,-0.15625,0.578125,1.625,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138528,0.0126953125,-0.9817505,0.2555542,0.125,2.671875,0.125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138567,0.0061035156,-0.9859009,0.27166748,-5.0,1.796875,-0.390625,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138607,0.020263672,-0.94195557,0.28363037,-3.078125,-0.4375,-0.765625,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138648,0.024169922,-0.96466064,0.28460693,-3.359375,0.359375,-0.0625,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138687,0.0026855469,-0.958313,0.2814331,-5.421875,-1.484375,-0.03125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138728,0.013916016,-0.93951416,0.31707764,-3.1875,0.3125,0.203125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138772,0.016845703,-0.9480591,0.3078003,-2.28125,4.765625,-0.9375,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138807,0.03491211,-0.954895,0.33636475,-3.125,2.078125,0.25,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138851,0.022216797,-0.94415283,0.32611084,-0.296875,1.9375,0.015625,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138887,0.016845703,-0.9439087,0.28582764,1.140625,2.28125,0.3125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138951,0.03491211,-0.93756104,0.2982788,0.109375,-0.09375,0.21875,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167138972,0.0146484375,-0.90704346,0.26605225,-0.25,1.984375,-0.078125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139007,0.07080078,-0.8665161,0.21038818,4.296875,5.15625,-0.359375,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139047,0.006591797,-0.8699341,0.21624756,6.03125,4.28125,0.125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139088,-0.07885742,-0.76275635,0.24066162,6.984375,6.671875,-0.28125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139131,0.12670898,-0.67315674,0.14666748,17.28125,17.03125,2.296875,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139168,-0.08618164,-0.83428955,0.21380615,10.421875,4.390625,0.234375,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139208,0.06958008,-0.8340454,0.11566162,19.046875,8.8125,2.921875,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139248,0.18286133,-0.5498657,-0.02545166,27.75,5.40625,9.546875,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139288,-0.09399414,-0.7407837,0.10345459,33.484375,5.59375,5.9375,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139327,0.34643555,-0.50445557,-0.050598145,42.40625,8.765625,16.53125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139367,0.1665039,-0.6387329,0.06732178,25.625,-24.125,11.53125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139411,-0.06201172,-0.6729126,0.18841553,36.53125,-16.015625,5.703125,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
1634167139447,0.026367188,-0.8401489,0.089782715,18.6875,-17.828125,5.15625,Respeck_s1970333_Falling on knees_14-10-2021_00-19-01,Respeck,Falling on knees,48,s1970333,
